ID;Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;PersonalLoan;SecuritiesAccount;CDAccount;Online;CreditCard;ExperienceCategory;IncomeCategory;Log_Income;FamilySizeCategory;Income_Family_Interaction;SpendingperFamily;Log_Mortgage;Mortgage/Income;SpendingCategory;MortgageDependency;AgeGroup;EducationLevel
147;46;19;84;94102;1;2670;2;0;0;0;0;1;1;Senior;High Income;4.442651256490317;Small;84.0;2670.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
148;50;25;83;94542;4;3600;3;188;0;0;0;1;0;Senior;High Income;4.430816798843313;Medium;20.75;900.0;5.241747015059643;2.2650602409638556;High Spender;High Dependency;Adult;Advanced/PhD
149;52;28;163;91423;2;400;1;116;0;0;0;1;0;Senior;High Income;5.099866427824199;Small;81.5;200.0;4.762173934797756;0.7116564417177914;High Spender;High Dependency;Senior;Undergraduate
150;48;22;42;93955;3;2200;2;0;0;0;0;0;0;Senior;Middle Income;3.7612001156935624;Medium;14.0;733.3333333333334;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
151;46;22;118;94107;2;7500;1;0;0;0;1;1;1;Senior;High Income;4.77912349311153;Small;59.0;3750.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
152;26;0;132;92834;3;6500;3;0;1;0;0;0;1;Junior;High Income;4.890349128221754;Medium;44.0;2166.6666666666665;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
153;57;32;24;93117;1;1300;1;0;0;0;0;1;1;Senior;Low Income;3.2188758248682006;Small;24.0;1300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
154;60;36;22;94551;2;1000;1;0;0;1;1;1;1;Senior;Low Income;3.1354942159291497;Small;11.0;500.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
155;54;29;58;92612;4;1300;3;0;0;0;0;0;0;Senior;Middle Income;4.07753744390572;Medium;14.5;325.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
156;24;0;60;94596;4;1600;1;0;0;0;0;1;0;Junior;Middle Income;4.110873864173311;Medium;15.0;400.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
157;26;0;15;92131;4;400;1;0;0;0;0;0;1;Junior;Low Income;2.772588722239781;Medium;3.75;100.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
158;41;17;83;94025;4;2670;1;0;0;0;0;1;1;Senior;High Income;4.430816798843313;Medium;20.75;667.5;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
159;32;6;79;94720;2;1500;3;0;0;0;0;1;1;Senior;High Income;4.382026634673881;Small;39.5;750.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
160;61;35;41;94545;4;1700;2;0;0;1;0;1;0;Senior;Middle Income;3.7376696182833684;Medium;10.25;425.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
161;29;0;134;95819;4;6500;3;0;1;0;0;0;0;Junior;High Income;4.90527477843843;Medium;33.5;1625.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
162;61;35;80;95053;2;2800;1;0;0;0;0;1;0;Senior;High Income;4.394449154672439;Small;40.0;1400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
163;38;12;52;90036;1;2000;1;0;0;0;0;0;0;Senior;Middle Income;3.970291913552122;Small;52.0;2000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
164;28;4;70;91125;4;2600;1;0;0;0;0;1;0;Mid-Level;High Income;4.2626798770413155;Medium;17.5;650.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
165;53;27;92;95120;2;1100;1;0;0;1;0;0;0;Senior;High Income;4.532599493153256;Small;46.0;550.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
166;27;1;43;94706;1;1500;1;0;0;0;0;1;0;Junior;Middle Income;3.784189633918261;Small;43.0;1500.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
167;25;1;21;95827;3;1000;2;0;0;0;0;0;0;Junior;Low Income;3.091042453358316;Medium;7.0;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
168;33;9;23;94305;3;900;3;0;0;0;0;1;1;Senior;Low Income;3.1780538303479458;Medium;7.666666666666667;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
169;50;26;13;91320;4;1000;1;0;0;0;0;1;0;Senior;Low Income;2.6390573296152584;Medium;3.25;250.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
170;27;1;112;90503;4;2100;3;0;0;0;0;0;1;Junior;High Income;4.727387818712341;Medium;28.0;525.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
171;27;1;138;90250;2;2000;1;0;0;0;0;1;0;Junior;High Income;4.9344739331306915;Small;69.0;1000.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
172;52;28;11;95817;3;400;1;0;0;1;0;0;0;Senior;Low Income;2.4849066497880004;Medium;3.6666666666666665;133.33333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
173;38;13;171;92717;2;7800;1;0;0;0;0;1;0;Senior;High Income;5.147494476813453;Small;85.5;3900.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
174;58;34;42;90095;4;1500;1;0;0;0;0;1;1;Senior;Middle Income;3.7612001156935624;Medium;10.5;375.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
175;42;17;168;95503;2;7900;2;0;1;0;0;1;0;Senior;High Income;5.1298987149230735;Small;84.0;3950.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
176;45;20;85;91711;4;1100;2;0;0;1;0;1;0;Senior;High Income;4.454347296253507;Medium;21.25;275.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
177;52;25;44;93111;3;1000;2;135;0;0;0;1;0;Senior;Middle Income;3.8066624897703196;Medium;14.666666666666666;333.3333333333333;4.912654885736052;3.0681818181818183;High Spender;High Dependency;Senior;Graduate
178;29;3;65;94132;4;1800;2;244;0;0;0;0;0;Mid-Level;High Income;4.189654742026425;Medium;16.25;450.0;5.501258210544727;3.753846153846154;High Spender;High Dependency;Young Adult;Graduate
179;53;29;24;95818;4;200;1;0;0;0;0;1;1;Senior;Low Income;3.2188758248682006;Medium;6.0;50.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
180;62;37;11;91942;1;100;1;0;0;0;0;1;0;Senior;Low Income;2.4849066497880004;Small;11.0;100.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
181;51;27;38;90401;2;1000;3;164;0;0;0;1;0;Senior;Middle Income;3.6635616461296463;Small;19.0;500.0;5.10594547390058;4.315789473684211;High Spender;High Dependency;Senior;Advanced/PhD
182;36;12;10;93524;4;700;2;81;0;0;0;0;0;Senior;Low Income;2.3978952727983707;Medium;2.5;175.0;4.406719247264253;8.1;High Spender;High Dependency;Adult;Graduate
183;24;0;135;95133;1;1500;1;0;0;0;0;1;0;Junior;High Income;4.912654885736052;Small;135.0;1500.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
184;29;3;148;92173;3;4100;1;0;1;0;0;1;0;Mid-Level;High Income;5.003946305945459;Medium;49.333333333333336;1366.6666666666667;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
185;52;26;63;92717;2;1500;2;0;0;1;0;1;0;Senior;Middle Income;4.1588830833596715;Small;31.5;750.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
186;39;14;115;91320;1;1000;3;0;0;0;0;1;0;Senior;High Income;4.7535901911063645;Small;115.0;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
187;48;23;45;95616;1;300;1;0;0;0;0;1;1;Senior;Middle Income;3.828641396489095;Small;45.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
188;46;21;159;94305;3;1900;3;315;1;0;0;1;0;Senior;High Income;5.075173815233827;Medium;53.0;633.3333333333334;5.755742213586912;1.9811320754716981;High Spender;High Dependency;Adult;Advanced/PhD
189;64;40;169;91320;2;2100;1;122;0;0;0;1;0;Senior;High Income;5.135798437050262;Small;84.5;1050.0;4.812184355372417;0.7218934911242604;High Spender;High Dependency;Senior;Undergraduate
190;55;29;112;94043;2;1400;1;0;0;0;0;1;0;Senior;High Income;4.727387818712341;Small;56.0;700.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
191;60;36;93;92521;1;4300;1;0;0;0;0;1;0;Senior;High Income;4.543294782270004;Small;93.0;4300.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
192;51;25;29;90404;1;300;3;140;0;0;0;0;0;Senior;Middle Income;3.4011973816621555;Small;29.0;300.0;4.948759890378168;4.827586206896552;High Spender;High Dependency;Senior;Advanced/PhD
193;50;23;85;92122;1;2670;2;0;0;0;0;1;0;Senior;High Income;4.454347296253507;Small;85.0;2670.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
194;48;24;21;93118;4;600;1;0;0;0;0;1;1;Senior;Low Income;3.091042453358316;Medium;5.25;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
195;53;29;144;92697;2;6800;1;0;0;0;0;1;0;Senior;High Income;4.976733742420574;Small;72.0;3400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
196;34;10;13;94577;4;1000;1;95;0;1;0;1;0;Senior;Low Income;2.6390573296152584;Medium;3.25;250.0;4.564348191467836;7.3076923076923075;High Spender;High Dependency;Adult;Undergraduate
197;48;24;165;93407;1;5000;1;0;0;0;0;0;1;Senior;High Income;5.111987788356544;Small;165.0;5000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
198;55;31;9;91345;4;700;1;89;0;0;0;1;0;Senior;Low Income;2.302585092994046;Medium;2.25;175.0;4.499809670330265;9.88888888888889;High Spender;High Dependency;Senior;Undergraduate
199;27;3;59;94123;4;0;1;90;0;1;0;1;0;Mid-Level;Middle Income;4.0943445622221;Medium;14.75;0.0;4.51085950651685;1.5254237288135593;Low Spender;High Dependency;Young Adult;Undergraduate
200;36;11;158;92152;1;5100;3;0;1;0;1;1;1;Senior;High Income;5.0689042022202315;Small;158.0;5100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
201;32;6;29;91355;1;1900;3;0;0;0;0;1;1;Senior;Middle Income;3.4011973816621555;Small;29.0;1900.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
202;35;9;20;94609;2;1400;3;0;0;0;0;1;1;Senior;Low Income;3.044522437723423;Small;10.0;700.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
203;30;3;68;94306;4;2000;2;0;0;0;0;1;0;Mid-Level;High Income;4.23410650459726;Medium;17.0;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
204;58;34;65;95747;4;2200;1;0;0;0;0;1;0;Senior;High Income;4.189654742026425;Medium;16.25;550.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
205;56;31;61;96150;2;1900;2;105;0;0;0;0;0;Senior;Middle Income;4.127134385045092;Small;30.5;950.0;4.663439094112067;1.721311475409836;High Spender;High Dependency;Senior;Graduate
206;38;12;91;95616;4;1400;2;100;0;0;0;0;1;Senior;High Income;4.5217885770490405;Medium;22.75;350.0;4.61512051684126;1.098901098901099;High Spender;High Dependency;Adult;Graduate
207;49;25;31;91355;1;1000;1;0;0;1;0;1;0;Senior;Middle Income;3.4657359027997265;Small;31.0;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
208;34;10;71;94115;4;100;2;0;0;0;0;0;0;Senior;High Income;4.276666119016055;Medium;17.75;25.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
209;40;16;73;94110;4;2670;1;0;0;0;0;1;1;Senior;High Income;4.30406509320417;Medium;18.25;667.5;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
210;64;39;172;94707;4;3100;1;282;1;0;1;1;1;Senior;High Income;5.153291594497779;Medium;43.0;775.0;5.645446897643238;1.6395348837209303;High Spender;High Dependency;Senior;Undergraduate
211;51;26;20;92131;2;0;1;0;0;0;0;0;0;Senior;Low Income;3.044522437723423;Small;10.0;0.0;0.0;0.0;Low Spender;No Mortgage;Senior;Undergraduate
212;44;18;55;94720;1;200;1;0;0;0;0;0;0;Senior;Middle Income;4.02535169073515;Small;55.0;200.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
213;46;22;69;91604;2;1700;1;209;0;0;0;0;0;Senior;High Income;4.248495242049359;Small;34.5;850.0;5.3471075307174685;3.028985507246377;High Spender;High Dependency;Adult;Undergraduate
214;57;33;155;91326;1;7400;1;0;0;0;0;1;0;Senior;High Income;5.049856007249537;Small;155.0;7400.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
215;54;28;94;90291;1;1900;2;0;0;0;0;0;0;Senior;High Income;4.553876891600541;Small;94.0;1900.0;0.0;0.0;High Spender;No Mortgage;Senior;Graduate
216;38;14;92;95818;2;0;1;249;0;0;0;1;1;Senior;High Income;4.532599493153256;Small;46.0;0.0;5.521460917862246;2.7065217391304346;Low Spender;High Dependency;Adult;Undergraduate
217;27;3;125;95521;2;600;1;0;0;0;0;0;0;Mid-Level;High Income;4.836281906951478;Small;62.5;300.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
218;39;14;74;94305;3;3000;1;0;0;0;0;0;0;Senior;High Income;4.31748811353631;Medium;24.666666666666668;1000.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
219;44;20;72;92807;3;300;3;0;0;0;0;1;0;Senior;High Income;4.290459441148391;Medium;24.0;100.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
220;56;30;61;94707;1;2200;3;0;0;0;0;1;1;Senior;Middle Income;4.127134385045092;Small;61.0;2200.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
221;32;6;25;92130;2;300;1;0;0;0;0;0;1;Senior;Middle Income;3.258096538021482;Small;12.5;150.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
222;45;19;83;95051;2;1700;2;0;0;0;0;1;0;Senior;High Income;4.430816798843313;Small;41.5;850.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
223;26;2;104;94306;3;2500;1;0;0;0;0;0;0;Junior;High Income;4.653960350157523;Medium;34.666666666666664;833.3333333333334;0.0;0.0;High Spender;No Mortgage;Young Adult;Undergraduate
224;55;25;41;95014;3;1000;3;0;0;0;0;1;0;Senior;Middle Income;3.7376696182833684;Medium;13.666666666666666;333.3333333333333;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
225;52;27;58;94305;4;1800;3;91;0;0;0;0;0;Senior;Middle Income;4.07753744390572;Medium;14.5;450.0;4.5217885770490405;1.5689655172413792;High Spender;High Dependency;Senior;Advanced/PhD
226;39;13;93;94720;1;1500;3;0;0;0;0;0;1;Senior;High Income;4.543294782270004;Small;93.0;1500.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
227;24;-1;39;94085;2;1700;2;0;0;0;0;0;0;Junior;Middle Income;3.6888794541139363;Small;19.5;850.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
228;47;23;148;94551;2;7500;1;0;0;0;1;1;1;Senior;High Income;5.003946305945459;Small;74.0;3750.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
229;47;22;53;92677;4;1900;3;98;0;1;1;0;1;Senior;Middle Income;3.9889840465642745;Medium;13.25;475.0;4.59511985013459;1.849056603773585;High Spender;High Dependency;Adult;Advanced/PhD
230;48;24;71;93117;2;1700;1;145;0;0;0;0;1;Senior;High Income;4.276666119016055;Small;35.5;850.0;4.983606621708336;2.0422535211267605;High Spender;High Dependency;Adult;Undergraduate
231;47;22;92;94720;1;2800;2;0;0;0;0;1;0;Senior;High Income;4.532599493153256;Small;92.0;2800.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
232;35;10;61;94304;4;2100;3;0;0;0;0;1;0;Senior;Middle Income;4.127134385045092;Medium;15.25;525.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
233;46;19;38;94122;3;2500;2;135;0;0;0;0;0;Senior;Middle Income;3.6635616461296463;Medium;12.666666666666666;833.3333333333334;4.912654885736052;3.5526315789473686;High Spender;High Dependency;Adult;Graduate
234;62;37;58;91320;4;1700;1;0;0;0;0;1;0;Senior;Middle Income;4.07753744390572;Medium;14.5;425.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
235;26;1;80;95616;1;800;2;150;0;0;0;0;0;Junior;High Income;4.394449154672439;Small;80.0;800.0;5.017279836814924;1.875;High Spender;High Dependency;Young Adult;Graduate
236;38;8;71;94720;4;1800;3;0;0;0;0;1;0;Senior;High Income;4.276666119016055;Medium;17.75;450.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
237;43;18;89;93407;3;500;3;0;0;0;0;1;1;Senior;High Income;4.499809670330265;Medium;29.666666666666668;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
238;62;38;83;92521;1;1800;3;0;0;0;0;1;0;Senior;High Income;4.430816798843313;Small;83.0;1800.0;0.0;0.0;High Spender;No Mortgage;Senior;Advanced/PhD
239;57;32;28;95831;3;200;1;0;0;0;0;1;1;Senior;Middle Income;3.367295829986474;Medium;9.333333333333334;66.66666666666667;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
240;28;3;52;94112;4;1700;2;0;0;0;0;0;0;Mid-Level;Middle Income;3.970291913552122;Medium;13.0;425.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Graduate
241;51;26;70;90089;1;1200;1;169;0;0;0;0;0;Senior;High Income;4.2626798770413155;Small;70.0;1200.0;5.135798437050262;2.414285714285714;High Spender;High Dependency;Senior;Undergraduate
242;48;22;71;91711;1;1400;3;0;0;0;0;0;1;Senior;High Income;4.276666119016055;Small;71.0;1400.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
243;41;16;75;94005;1;3700;3;280;0;0;0;0;0;Senior;High Income;4.330733340286331;Small;75.0;3700.0;5.638354669333745;3.7333333333333334;High Spender;High Dependency;Adult;Advanced/PhD
244;65;39;170;90095;3;7900;3;99;1;0;1;1;0;Senior;High Income;5.14166355650266;Medium;56.666666666666664;2633.3333333333335;4.605170185988092;0.5823529411764706;High Spender;High Dependency;Senior;Advanced/PhD
245;41;17;78;94025;4;800;1;78;0;0;0;1;0;Senior;High Income;4.3694478524670215;Medium;19.5;200.0;4.3694478524670215;1.0;High Spender;High Dependency;Adult;Undergraduate
246;35;11;25;92614;2;1000;2;0;0;0;0;0;0;Senior;Middle Income;3.258096538021482;Small;12.5;500.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
247;38;14;60;94025;2;600;3;0;0;0;0;1;1;Senior;Middle Income;4.110873864173311;Small;30.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
248;53;29;120;92626;4;2700;2;111;1;1;1;1;0;Senior;High Income;4.795790545596741;Medium;30.0;675.0;4.718498871295094;0.925;High Spender;High Dependency;Senior;Graduate
249;55;29;99;92121;2;1400;1;264;0;0;0;1;1;Senior;High Income;4.605170185988092;Small;49.5;700.0;5.579729825986222;2.6666666666666665;High Spender;High Dependency;Senior;Undergraduate
250;26;1;55;90089;3;2600;3;113;0;0;0;0;1;Junior;Middle Income;4.02535169073515;Medium;18.333333333333332;866.6666666666666;4.736198448394496;2.0545454545454547;High Spender;High Dependency;Young Adult;Advanced/PhD
251;30;6;29;94305;3;1000;2;117;0;0;0;0;0;Senior;Middle Income;3.4011973816621555;Medium;9.666666666666666;333.3333333333333;4.770684624465665;4.0344827586206895;High Spender;High Dependency;Adult;Graduate
252;54;28;170;92182;2;6200;2;325;1;0;0;1;0;Senior;High Income;5.14166355650266;Small;85.0;3100.0;5.786897381366708;1.911764705882353;High Spender;High Dependency;Senior;Graduate
253;65;40;53;91711;3;2200;1;0;0;0;0;0;1;Senior;Middle Income;3.9889840465642745;Medium;17.666666666666668;733.3333333333334;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
254;47;21;138;94583;1;0;1;0;0;0;0;0;0;Senior;High Income;4.9344739331306915;Small;138.0;0.0;0.0;0.0;Low Spender;No Mortgage;Adult;Undergraduate
255;65;41;134;91942;3;3900;3;121;1;0;0;1;0;Senior;High Income;4.90527477843843;Medium;44.666666666666664;1300.0;4.804021044733257;0.9029850746268657;High Spender;High Dependency;Senior;Advanced/PhD
256;66;40;42;92103;2;700;3;138;0;0;0;0;1;Senior;Middle Income;3.7612001156935624;Small;21.0;350.0;4.9344739331306915;3.2857142857142856;High Spender;High Dependency;Senior;Advanced/PhD
257;26;0;99;92697;4;2300;3;0;0;0;0;0;1;Junior;High Income;4.605170185988092;Medium;24.75;575.0;0.0;0.0;High Spender;No Mortgage;Young Adult;Advanced/PhD
258;66;41;18;92691;3;500;1;0;0;0;0;0;1;Senior;Low Income;2.9444389791664403;Medium;6.0;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
259;35;9;24;95747;4;300;1;0;0;0;0;1;0;Senior;Low Income;3.2188758248682006;Medium;6.0;75.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
260;56;30;55;94107;1;1400;1;77;0;0;0;1;0;Senior;Middle Income;4.02535169073515;Small;55.0;1400.0;4.356708826689592;1.4;High Spender;High Dependency;Senior;Undergraduate
261;51;27;58;92407;1;0;1;0;0;0;0;0;1;Senior;Middle Income;4.07753744390572;Small;58.0;0.0;0.0;0.0;Low Spender;No Mortgage;Senior;Undergraduate
262;42;16;111;93106;2;1200;3;251;1;0;0;1;0;Senior;High Income;4.718498871295094;Small;55.5;600.0;5.529429087511423;2.2612612612612613;High Spender;High Dependency;Adult;Advanced/PhD
263;49;23;33;90245;1;300;3;0;0;0;1;1;1;Senior;Middle Income;3.5263605246161616;Small;33.0;300.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
264;27;1;74;92121;4;1800;2;112;0;0;0;1;1;Junior;High Income;4.31748811353631;Medium;18.5;450.0;4.727387818712341;1.5135135135135136;High Spender;High Dependency;Young Adult;Graduate
265;45;19;38;90840;2;700;1;0;0;0;0;0;0;Senior;Middle Income;3.6635616461296463;Small;19.0;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
266;49;23;23;94305;4;600;3;98;0;1;0;0;0;Senior;Low Income;3.1780538303479458;Medium;5.75;150.0;4.59511985013459;4.260869565217392;High Spender;High Dependency;Adult;Advanced/PhD
267;63;38;61;94720;2;1500;1;0;0;0;0;1;0;Senior;Middle Income;4.127134385045092;Small;30.5;750.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
268;47;22;81;90504;1;2900;1;138;0;0;0;0;0;Senior;High Income;4.406719247264253;Small;81.0;2900.0;4.9344739331306915;1.7037037037037037;High Spender;High Dependency;Adult;Undergraduate
269;64;39;129;94002;1;2500;1;0;0;0;0;1;0;Senior;High Income;4.867534450455582;Small;129.0;2500.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
270;43;13;33;95039;1;750;3;0;0;0;0;0;0;Senior;Middle Income;3.5263605246161616;Small;33.0;750.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
271;60;36;63;94063;4;2200;1;0;0;0;0;1;0;Senior;Middle Income;4.1588830833596715;Medium;15.75;550.0;0.0;0.0;High Spender;No Mortgage;Senior;Undergraduate
272;40;14;70;94923;4;1400;2;0;0;0;0;1;0;Senior;High Income;4.2626798770413155;Medium;17.5;350.0;0.0;0.0;High Spender;No Mortgage;Adult;Graduate
273;29;3;45;95023;4;200;1;158;0;0;0;1;1;Mid-Level;Middle Income;3.828641396489095;Medium;11.25;50.0;5.0689042022202315;3.511111111111111;High Spender;High Dependency;Young Adult;Undergraduate
274;41;16;65;90095;3;500;3;0;0;0;0;1;0;Senior;High Income;4.189654742026425;Medium;21.666666666666668;166.66666666666666;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
275;30;5;74;95616;4;2200;1;0;0;1;0;0;1;Mid-Level;High Income;4.31748811353631;Medium;18.5;550.0;0.0;0.0;High Spender;No Mortgage;Adult;Undergraduate
276;49;24;50;94706;4;1800;3;0;0;1;0;0;0;Senior;Middle Income;3.9318256327243257;Medium;12.5;450.0;0.0;0.0;High Spender;No Mortgage;Adult;Advanced/PhD
277;30;5;22;90058;4;500;3;109;0;0;0;1;0;Mid-Level;Low Income;3.1354942159291497;Medium;5.5;125.0;4.700480365792417;4.954545454545454;High Spender;High Dependency;Adult;Advanced/PhD
